time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,place,horizontalError,depthError,magError,magNst,tipo sismicidad
2008-01-15T22:52:33.200Z,-31.706,-71.796,28.3,4.9,mb,101,83.1,,,us,usp000fwt0,"79 km NE of Antofagasta, Chile",,,,36,1
2008-01-14T21:24:05.400Z,-31.706,-69.832,133.2,4.5,mb,105,30.4,,,us,usp000fwqy,"97 km NE of Vicuña, Chile",,,,36,0
2008-01-13T06:14:33.000Z,-31.7056,-72.2695,33.3,4.1,ml,4,166.3,,,us,usp000fwm4,"14 km WNW of Tocopilla, Chile",,,,,1
2008-01-11T04:18:15.700Z,-31.7056,-72.1573,65.3,4,mb,31,110.4,,,us,usp000fwew,"32 km SSW of Salamanca, Chile",,,,2,0
2008-01-10T01:59:24.400Z,-31.705,-71.972,24.4,4.1,ml,19,170.3,,,us,usp000fwcq,"88 km W of Ovalle, Chile",,,,,1
2008-01-10T01:38:29.400Z,-31.705,-71.855,28.3,4,ml,15,215.7,,,us,usp000fwcn,"95 km W of Ovalle, Chile",,,,,1
2008-01-09T11:09:55.740Z,-31.7046,-71.993,46.8,4.7,mb,25,119.9,,1.18,us,usp000fwaw,"73 km WNW of Ovalle, Chile",,,,2,1
2008-01-09T10:28:21.170Z,-31.704,-71.527,28.1,4.8,mb,42,114.8,,1.01,us,usp000fwas,"69 km W of Ovalle, Chile",,,,11,1
2008-01-05T12:38:55.800Z,-31.703,-71.824,48.3,4.4,md,15,130.4,,,us,usp000fw1a,"73 km SW of Taltal, Chile",,,,,1
2008-01-03T16:28:54.350Z,-31.702,-71.928,12.3,4.8,mb,17,113.7,,1.42,us,usp000fvxc,"115 km NW of Vallenar, Chile",,37.5,,3,1
2008-01-02T08:42:29.200Z,-31.7011,-72.2123,24.9,5,mb,85,110.3,,1.12,us,usp000fvuh,"61 km N of Antofagasta, Chile",,,,17,1
2008-01-02T04:42:57.500Z,-31.701,-69.942,43.9,4,m,7,191.9,,,us,usp000fvu7,"41 km WNW of Iquique, Chile",,,,,1
2008-01-01T23:07:00.700Z,-31.7,-72.0556,79.3,4.5,mb,50,105.3,,,us,usp000fvtq,"7 km ENE of Rauco, Chile",,,,6,0
2007-12-30T19:45:01.810Z,-31.7,-72.012,115.1,4.5,mb,18,121.4,,1.49,us,usp000fvp2,"91 km NW of Mendoza, Argentina",,9.6,,4,0
2007-12-26T23:09:38.360Z,-31.7,-70.476,2.9,4.4,mb,25,81.6,,0.41,us,usp000fvap,"140 km W of Copiapó, Chile",,14.3,,4,1
2007-12-25T17:47:48.130Z,-31.699,-72.216,26.7,4.3,mb,30,111.7,,1.35,us,usp000fv7k,"55 km N of Antofagasta, Chile",,20.6,,9,1
2007-12-25T12:15:55.980Z,-31.699,-72.105,49.4,4.9,mb,61,111.3,,0.98,us,usp000fv72,"81 km NNE of Antofagasta, Chile",,,,17,1
2007-12-24T23:31:14.800Z,-31.699,-71.77,36.9,4,ml,13,160,,,us,usp000fv64,"60 km NNW of Antofagasta, Chile",,,,,1
2007-12-23T23:07:28.690Z,-31.699,-71.438,21.5,4.3,mb,26,115.6,,0.96,us,usp000fv40,"46 km NNW of Antofagasta, Chile",,15.2,,2,1
2007-12-20T16:25:58.980Z,-31.698,-72.069,48,4,mb,18,115.5,,0.84,us,usp000fuwk,"72 km NNE of Antofagasta, Chile",,11.1,,2,1
2007-12-20T11:13:39.600Z,-31.6968,-71.6227,8.8,4.3,md,13,194.4,,,us,usp000fuw5,"36 km NNW of Viña del Mar, Chile",,,,,1
2007-12-20T03:22:03.400Z,-31.696,-72.028,29.6,4.9,mb,96,113.9,,,us,usp000fuv6,"41 km NNW of Valparaíso, Chile",,,,38,1
2007-12-20T03:18:08.800Z,-31.696,-71.665,20.9,4.5,mb,37,136.7,,,us,usp000fuv4,"38 km NNW of Valparaíso, Chile",,,,14,1
2007-12-20T03:06:56.200Z,-31.696,-71.493,30.1,5.5,mwc,202,65.8,,,us,usp000fuv0,"38 km NNW of Valparaíso, Chile",,,,,1
2007-12-19T12:04:52.820Z,-31.695,-71.995,22.2,4.2,mb,24,93.1,,1.22,us,usp000fut7,"53 km NNW of Antofagasta, Chile",,21.2,,1,1
2007-12-19T04:57:50.400Z,-31.695,-69.822,112,4.1,md,17,120.7,,,us,usp000furt,"27 km SSE of Monte Patria, Chile",,,,,0
2007-12-18T01:51:53.400Z,-31.694,-72.2407,37.9,4,mb,12,143,,,us,usp000funv,"87 km NNE of Antofagasta, Chile",,,,2,1
2007-12-17T16:07:36.180Z,-31.694,-72.238,58.6,4.3,mb,9,184.1,,1.01,us,usp000fun7,"78 km S of Tocopilla, Chile",,12.6,,1,1
2007-12-17T14:29:47.670Z,-31.694,-71.897,1.8,4.6,mb,25,115.6,,1.03,us,usp000fun3,"Near the coast of Antofagasta, Chile",,20.2,,4,1
2007-12-17T11:48:13.600Z,-31.694,-70.04,9.1,4.1,ml,13,253.2,,,us,usp000fumv,"42 km N of Valparaíso, Chile",,,,,1
2007-12-17T09:26:34.900Z,-31.6932,-72.0804,62.5,5,mb,133,54.3,,,us,usp000fump,"11 km WSW of Llaillay, Chile",,,,42,0
2007-12-17T06:29:51.600Z,-31.693,-72.313,12.8,4.8,mb,66,116.1,,,us,usp000fum9,"40 km NNW of Valparaíso, Chile",,,,31,1
2007-12-17T05:09:40.000Z,-31.6922,-72.1202,52,4.3,mb,25,147,,,us,usp000fum3,"78 km NNE of Antofagasta, Chile",,,,12,1
2007-12-16T19:29:24.370Z,-31.692,-71.879,35,4.1,mb,23,93.9,,0.92,us,usp000fukc,"68 km NNE of Antofagasta, Chile",,,,3,1
2007-12-16T15:53:12.600Z,-31.692,-71.719,24.9,4,ml,12,231.1,,,us,usp000fujy,"31 km N of Valparaíso, Chile",,,,,1
2007-12-16T08:26:43.410Z,-31.691,-71.897,59,4.3,mb,24,114.6,,1,us,usp000fujh,"70 km NNE of Antofagasta, Chile",,9.7,,2,1
2007-12-16T08:09:17.930Z,-31.691,-69.531,45,6.7,mwb,481,30.3,,1.11,us,usp000fujd,"80 km NNE of Antofagasta, Chile",,,,,1
2007-12-16T00:06:16.210Z,-31.6905,-70.1181,35,4.7,mb,47,109.6,,1.24,us,usp000fuhh,"42 km NNW of Antofagasta, Chile",,,,11,1
2007-12-15T23:10:32.570Z,-31.69,-71.421,35,4,mb,7,158.8,,1.2,us,usp000fuhe,"71 km N of Antofagasta, Chile",,,,1,1
2007-12-15T18:54:27.620Z,-31.6899,-72.0962,15.2,4.7,mb,46,60.5,,0.89,us,usp000fuh8,"40 km NNW of Viña del Mar, Chile",,17.9,,17,1
2007-12-15T18:22:27.160Z,-31.689,-71.607,25,5.9,mwb,251,51.9,,0.98,us,usp000fuh6,"38 km N of Valparaíso, Chile",,,,,1
2007-12-15T15:36:11.900Z,-31.6889,-72.1224,42.1,4.3,md,19,125.6,,,us,usp000fuh0,"12 km ESE of Illapel, Chile",,,,,1
2007-12-15T11:19:53.930Z,-31.6888,-71.9677,28.6,5,mb,59,111.7,,0.97,us,usp000fugq,"55 km N of Antofagasta, Chile",,,,16,1
2007-12-14T19:46:16.990Z,-31.688,-72.278,31.3,4.4,mb,24,119.3,,1.1,us,usp000fufg,"72 km NNW of Antofagasta, Chile",,17.5,,7,1
2007-12-13T13:58:40.100Z,-31.688,-71.967,26.6,4.5,mb,38,118.3,,0.98,us,usp000fucu,"53 km NNW of Antofagasta, Chile",,14.5,,12,1
2007-12-13T07:23:39.890Z,-31.688,-71.5981,16,6.2,mwc,272,31.9,,1.11,us,usp000fuce,"52 km NNW of Antofagasta, Chile",,,,,1
2007-12-13T05:50:59.380Z,-31.688,-69.615,37.3,4.3,mb,42,93.1,,1.18,us,usp000fuc7,"60 km NNW of Antofagasta, Chile",,,,9,1
2007-12-13T05:35:26.930Z,-31.686,-72.325,36.1,5.4,mwc,196,93.5,,1.12,us,usp000fuc4,"68 km N of Antofagasta, Chile",,,,,1
2007-12-13T05:34:02.800Z,-31.686,-71.625,9.2,5,mb,37,115.5,,,us,usp000fuc3,"31 km E of Puyehue, Chile",,,,5,1
2007-12-13T05:20:21.850Z,-31.685,-71.807,15,6,mwc,225,35.3,,1.1,us,usp000fuc0,"55 km N of Antofagasta, Chile",,,,,1
2007-12-10T02:05:55.800Z,-31.685,-71.684,37.1,4,m,4,140.5,,,us,usp000fu5u,"59 km NNW of Antofagasta, Chile",,,,,1
2007-12-09T15:19:25.800Z,-31.685,-69.926,55.8,4.7,mb,55,84.8,,,us,usp000fu4n,"34 km NNW of Ovalle, Chile",,,,13,1
2007-12-06T15:12:29.040Z,-31.685,-69.795,39.8,4.5,mb,26,126.6,,1.18,us,usp000ftxv,"48 km SSW of Iquique, Chile",,9.5,,7,1
2007-12-06T01:11:09.000Z,-31.684,-71.964,33.3,5.1,mwc,110,92.6,,,us,usp000ftwv,"38 km WNW of Antofagasta, Chile",,,,,1
2007-11-30T13:23:00.850Z,-31.684,-70.891,35,4.7,mb,6,174.1,,1.29,us,usp000ftke,"89 km NNW of Antofagasta, Chile",,,,2,1
2007-11-29T23:32:07.800Z,-31.6829,-72.2101,33.6,4,ml,17,114.6,,,us,usp000ftjk,"36 km NW of Antofagasta, Chile",,,,,1
2007-11-28T02:14:05.450Z,-31.6821,-72.3295,55.6,4.6,mb,21,115.2,,1,us,usp000ftej,"82 km SSW of Tocopilla, Chile",,8.4,,5,1
2007-11-27T03:34:10.900Z,-31.682,-71.104,39.1,4.9,mb,115,93.6,,,us,usp000ftcy,"59 km N of Antofagasta, Chile",,,,46,1
2007-11-27T00:48:37.500Z,-31.681,-72.399,34.4,4.7,mb,106,93.5,,,us,usp000ftcr,"87 km SW of Tocopilla, Chile",,,,18,1
2007-11-26T09:10:07.500Z,-31.681,-72.029,45.1,4.9,mb,29,98.1,,,us,usp000ftbf,"12 km ENE of Tocopilla, Chile",,,,3,1
2007-11-26T06:58:51.100Z,-31.681,-69.796,30.5,4.8,mb,90,108.9,,,us,usp000ftbb,"90 km SW of Tocopilla, Chile",,,,57,1
2007-11-26T06:14:56.200Z,-31.6801,-72.2192,34.7,5,mwc,138,108.9,,,us,usp000ftb7,"50 km SSW of Tocopilla, Chile",,,,,1
2007-11-25T13:20:01.000Z,-31.68,-71.981,41.3,4.6,mb,38,115.4,,,us,usp000ft92,"29 km WNW of Illapel, Chile",,,,2,1
2007-11-25T11:13:08.900Z,-31.68,-70.082,32.2,4.1,ml,8,170.6,,,us,usp000ft8y,"79 km SSW of Tocopilla, Chile",,,,,1
2007-11-23T12:44:47.400Z,-31.6797,-72.0767,44.7,4.9,mb,25,117.8,,,us,usp000ft55,"103 km NW of Copiapó, Chile",,,,2,1
2007-11-23T07:32:32.900Z,-31.679,-72.115,49.9,4.3,md,7,157.9,,,us,usp000ft4e,"49 km S of Tocopilla, Chile",,,,,1
2007-11-22T19:47:17.800Z,-31.679,-71.766,100.7,4.3,mb,29,96.2,,0.7,us,usp000ft3e,"77 km ESE of Salamanca, Chile",,3.6,,4,0
2007-11-21T17:39:58.050Z,-31.679,-71.655,68.3,4.4,mb,26,111.4,,0.94,us,usp000ft1n,"57 km SSW of Tocopilla, Chile",,9.5,,4,0
2007-11-21T07:55:22.470Z,-31.679,-71.435,46.6,5,mb,30,93.6,,1.12,us,usp000ft0t,"90 km SSW of Tocopilla, Chile",,10,,5,1
2007-11-21T07:53:01.100Z,-31.6779,-69.6041,34.4,4.7,mb,29,111.4,,,us,usp000ft0s,"92 km SSW of Tocopilla, Chile",,,,2,1
2007-11-21T04:02:02.200Z,-31.6769,-72.1565,33.4,4,ml,7,180.2,,,us,usp000ft0h,"72 km NW of Antofagasta, Chile",,,,,1
2007-11-20T22:38:31.400Z,-31.676,-72.148,35.9,4.8,mb,65,82.2,,,us,usp000fszu,"88 km NNW of Antofagasta, Chile",,,,8,1
2007-11-20T20:55:28.520Z,-31.676,-72.081,23.4,5,mb,49,93.1,,1.16,us,usp000fszp,"55 km NNW of Antofagasta, Chile",,15.3,,13,1
2007-11-20T20:51:44.800Z,-31.676,-71.917,27.2,4.1,mb,12,129.2,,,us,usp000fszn,"75 km NNW of Antofagasta, Chile",,,,1,1
2007-11-20T17:55:51.530Z,-31.676,-71.79,15,6.1,mwc,360,49.2,,1.3,us,usp000fszg,"81 km N of Antofagasta, Chile",,,,,1
2007-11-20T16:44:28.850Z,-31.676,-71.686,15.9,5.4,mwc,141,93.6,,0.92,us,usp000fsze,"55 km N of Antofagasta, Chile",,7.1,,,1
2007-11-20T13:35:37.380Z,-31.676,-69.981,25,4.2,mb,16,115.2,,1.23,us,usp000fsz1,"95 km NNW of Antofagasta, Chile",,13.4,,1,1
2007-11-20T06:41:09.510Z,-31.675,-70.393,32.5,4.7,mb,63,132.9,,1.18,us,usp000fsyg,"88 km SSW of Tocopilla, Chile",,,,29,1
2007-11-20T04:56:16.500Z,-31.6748,-72.0488,31,5,mb,95,93.5,,,us,usp000fsy9,"93 km SSW of Tocopilla, Chile",,,,31,1
2007-11-20T02:25:53.700Z,-31.674,-71.895,35.9,4.4,mb,21,147.2,,,us,usp000fsxy,"94 km SW of Tocopilla, Chile",,,,3,1
2007-11-20T01:24:50.400Z,-31.6733,-72.0838,33.3,4.9,mb,69,93.2,,,us,usp000fsxt,"101 km SW of Tocopilla, Chile",,,,28,1
2007-11-20T00:51:09.600Z,-31.673,-71.857,35,5.1,mb,138,53.4,,1,us,usp000fsxq,"71 km NNE of Antofagasta, Chile",,,,53,1
2007-11-19T23:30:28.900Z,-31.672,-71.951,29.9,5.9,mwc,332,46,,,us,usp000fsxh,"97 km SW of Tocopilla, Chile",,,,,1
2007-11-19T20:21:07.770Z,-31.672,-71.872,13.1,5.3,mwc,73,93.5,,1.03,us,usp000fsx5,"85 km NNW of Antofagasta, Chile",,15.8,,,1
2007-11-19T18:19:22.300Z,-31.672,-71.051,31.1,5,mb,67,93.6,,1.04,us,usp000fswy,"86 km N of Antofagasta, Chile",,,,25,1
2007-11-19T04:59:44.730Z,-31.672,-69.9,35,4.1,mb,15,115.1,,1.13,us,usp000fsw1,"77 km SSW of Tocopilla, Chile",,,,1,1
2007-11-19T03:43:31.700Z,-31.671,-72.336,35,4.3,mb,12,115.2,,1.18,us,usp000fsvw,"93 km NNW of Antofagasta, Chile",,,,1,1
2007-11-18T15:24:54.200Z,-31.671,-71.842,19.7,5.2,mb,82,93.5,,1.03,us,usp000fsv0,"89 km SSW of Tocopilla, Chile",,13.2,,34,1
2007-11-18T12:15:40.730Z,-31.671,-71.506,33,5.7,mwc,242,49.6,,0.94,us,usp000fsun,"62 km NNW of Antofagasta, Chile",,,,,1
2007-11-18T07:02:41.670Z,-31.67,-71.943,97.2,5.3,mwc,304,62,,1.02,us,usp000fsu3,"77 km ESE of Arica, Chile",,,,,0
2007-11-17T22:17:29.700Z,-31.67,-70.164,29.5,5.1,mb,111,71,,,us,usp000fst8,"69 km NW of Antofagasta, Chile",,,,56,1
2007-11-17T19:59:20.220Z,-31.6698,-71.8533,14.4,4.7,mb,48,93,,1.11,us,usp000fst2,"Near the coast of Antofagasta, Chile",,20.2,,19,1
2007-11-17T19:41:37.490Z,-31.6696,-69.5064,6.8,4.6,mb,14,143,,1.64,us,usp000fst0,"68 km NW of Antofagasta, Chile",,32.8,,4,1
2007-11-17T19:27:52.130Z,-31.669,-71.701,40.5,4.8,mb,47,94.6,,1.02,us,usp000fssy,"82 km SSE of Tocopilla, Chile",,9.9,,20,1
2007-11-17T19:25:47.000Z,-31.6684,-72.1311,35,4.7,mb,45,93.2,,1.06,us,usp000fssx,"68 km NNW of Antofagasta, Chile",,,,14,1
2007-11-17T19:04:28.060Z,-31.6674,-72.2394,40.9,4.5,mb,19,167.5,,1.26,us,usp000fssv,"59 km NNW of Antofagasta, Chile",,11.4,,5,1
2007-11-17T18:33:36.410Z,-31.666,-71.836,15.9,4.5,mb,23,115.5,,1.08,us,usp000fsst,"58 km NW of Antofagasta, Chile",,22.5,,6,1
2007-11-17T18:13:12.590Z,-31.666,-71.508,7.2,5.2,mwc,189,93.2,,1.12,us,usp000fsss,"60 km NNW of Antofagasta, Chile",,14.8,,,1
2007-11-17T18:04:38.400Z,-31.6653,-72.014,24.3,4.9,mb,84,93,,1.05,us,usp000fssr,"62 km NNW of Antofagasta, Chile",,15.7,,42,1
2007-11-17T17:54:32.770Z,-31.664,-71.918,14.7,5.9,mwc,296,44.3,,1.17,us,usp000fssq,"68 km NNW of Antofagasta, Chile",,8.4,,,1
2007-11-17T03:07:32.500Z,-31.664,-71.875,34.5,5.5,mwc,300,47.6,,,us,usp000fsrh,"68 km N of Antofagasta, Chile",,,,,1
2007-11-17T01:24:27.780Z,-31.6634,-72.2785,35,4.4,mb,14,167,,1.15,us,usp000fsr9,"33 km NW of Antofagasta, Chile",,,,1,1
2007-11-16T21:09:29.300Z,-31.663,-71.799,8.5,4.5,mb,28,93,,1.07,us,usp000fsr0,"42 km NNW of Antofagasta, Chile",,12.7,,3,1
2007-11-16T19:07:26.760Z,-31.663,-70.015,37,4.5,mb,41,93.9,,1.04,us,usp000fsqu,"81 km SSW of Tocopilla, Chile",,8,,18,1
2007-11-16T18:57:32.000Z,-31.6621,-72.1311,40.9,4.1,md,11,171.2,,,us,usp000fsqt,"19 km NW of La Ligua, Chile",,,,,1
2007-11-16T17:05:19.460Z,-31.662,-71.905,39.2,4.8,mb,67,95.4,,0.91,us,usp000fsqg,"31 km ESE of Tocopilla, Chile",,8.2,,28,1
2007-11-16T14:34:07.400Z,-31.661,-71.978,44.5,5.2,mwc,80,93,,,us,usp000fsq9,"34 km NNW of Antofagasta, Chile",,,,,1
2007-11-16T11:35:02.000Z,-31.66,-71.352,5.3,4.1,ml,26,93.2,,,us,usp000fspu,"69 km NNW of Antofagasta, Chile",,,,,1
2007-11-16T09:11:56.090Z,-31.658,-69.534,35,4.6,mb,16,114.8,,1.4,us,usp000fspp,"60 km WNW of Antofagasta, Chile",,,,3,1
2007-11-16T08:42:39.000Z,-31.6568,-70.2987,14.8,5.5,mwc,232,93.5,,,us,usp000fspj,"92 km NNW of Antofagasta, Chile",,,,,1
2007-11-16T01:53:05.900Z,-31.656,-71.531,35,4.5,mb,30,111.6,,,us,usp000fsnv,"76 km N of Antofagasta, Chile",,,,9,1
2007-11-15T21:12:25.590Z,-31.6551,-72.0397,35,5,mb,50,111.4,,1.09,us,usp000fsnb,"89 km NNW of Antofagasta, Chile",,,,21,1
2007-11-15T21:05:34.940Z,-31.655,-71.924,35,4.7,mb,41,93.9,,0.96,us,usp000fsna,"70 km N of Antofagasta, Chile",,,,14,1
2007-11-15T16:23:35.680Z,-31.655,-71.499,35.5,4.7,mb,29,93.5,,1.46,us,usp000fsmq,"75 km N of Antofagasta, Chile",,10.7,,9,1
2007-11-15T16:13:56.210Z,-31.654,-71.576,37.5,4.7,mb,28,109.4,,1.32,us,usp000fsmp,"80 km NNW of Antofagasta, Chile",,9.7,,10,1
2007-11-15T16:10:53.990Z,-31.652,-72.39,36.1,4.7,mb,34,93.6,,1.26,us,usp000fsmn,"77 km N of Antofagasta, Chile",,,,10,1
2007-11-15T15:45:49.260Z,-31.652,-72.217,33.7,4.9,mb,63,93.4,,1.09,us,usp000fsmm,"74 km NNW of Antofagasta, Chile",,13,,27,1
2007-11-15T15:15:48.580Z,-31.652,-71.986,29.4,5.6,mb,161,94.3,,1.18,us,usp000fsmj,"77 km S of Tocopilla, Chile",,2.2,,59,1
2007-11-15T15:12:57.440Z,-31.652,-71.9592,32.7,5.2,mb,41,93.5,,0.9,us,usp000fsmh,"57 km N of Antofagasta, Chile",,19.2,,16,1
2007-11-15T15:11:32.790Z,-31.652,-71.684,98.5,4.8,mb,10,144.3,,1.07,us,usp000fsmg,"82 km NE of Antofagasta, Chile",,11,,1,0
2007-11-15T15:05:58.350Z,-31.6518,-71.4394,26,6.8,mwc,285,40.1,,1.13,us,usp000fsmf,"82 km NNE of Antofagasta, Chile",,,,,1
2007-11-15T15:03:08.750Z,-31.651,-72.256,27,6.3,mwc,318,44.6,,1.05,us,usp000fsme,"86 km N of Antofagasta, Chile",,,,,1
2007-11-15T13:09:06.640Z,-31.651,-72.133,55.2,4.1,mb,11,144.5,,1.27,us,usp000fsma,"47 km W of Vallenar, Chile",,15.5,,3,1
2007-11-15T11:14:50.190Z,-31.651,-71.962,19.4,5.3,mwc,85,93,,1.06,us,usp000fsm6,"64 km NNW of Antofagasta, Chile",,16.6,,,1
2007-11-15T09:31:29.810Z,-31.651,-69.628,35,5,mb,32,111.7,,1.27,us,usp000fsm0,"43 km NNW of Antofagasta, Chile",,,,6,1
2007-11-15T04:29:54.960Z,-31.65,-72.094,61,4.5,mb,33,100,,0.77,us,usp000fsku,"41 km ESE of Tocopilla, Chile",,5.9,,13,0
2007-11-15T03:27:28.950Z,-31.649,-71.783,35,4.1,mb,19,117.6,,1.07,us,usp000fskr,"34 km NNW of Antofagasta, Chile",,,,6,1
2007-11-15T03:25:14.050Z,-31.648,-72.124,35,4.1,mb,19,111.2,,1.24,us,usp000fskq,"24 km SSW of Tocopilla, Chile",,,,4,1
2007-11-15T01:46:34.550Z,-31.648,-71.735,9.8,5,mb,117,90.9,,1.01,us,usp000fskj,"49 km NNW of Antofagasta, Chile",,9,,51,1
2007-11-14T19:17:24.750Z,-31.647,-72.142,48.8,5,mb,38,95.4,,1.12,us,usp000fsjx,"44 km SE of Tocopilla, Chile",,,,8,1
2007-11-14T18:55:49.260Z,-31.6468,-71.619,31.5,5.1,mb,70,94.3,,1.04,us,usp000fsjw,"64 km S of Tocopilla, Chile",,,,22,1
2007-11-14T18:32:01.220Z,-31.6462,-69.6082,17,4.7,mb,20,110.6,,1.24,us,usp000fsjs,"75 km N of Antofagasta, Chile",,15.8,,1,1
2007-11-14T18:00:26.630Z,-31.646,-71.817,35,4.8,mb,12,111.5,,1.43,us,usp000fsjq,"48 km S of Tocopilla, Chile",,,,1,1
2007-11-14T17:56:48.530Z,-31.646,-71.681,27.9,4.8,mb,49,93.1,,0.92,us,usp000fsjp,"42 km NNW of Antofagasta, Chile",,16.1,,11,1
2007-11-14T17:53:28.710Z,-31.646,-69.817,25.8,5,mb,62,111.7,,1.07,us,usp000fsjn,"53 km N of Antofagasta, Chile",,,,22,1
2007-11-14T17:49:23.780Z,-31.6451,-72.2477,42.5,4.7,mb,7,210.8,,0.64,us,usp000fsjm,"34 km NNW of Antofagasta, Chile",,13.2,,1,1
2007-11-14T17:44:04.300Z,-31.645,-71.503,38,5.7,mb,218,48.9,,,us,usp000fsjk,"50 km NNW of Antofagasta, Chile",,,,99,1
2007-11-14T17:39:35.490Z,-31.645,-69.899,49.7,4.6,mb,19,111.5,,1.02,us,usp000fsjj,"42 km SSE of Tocopilla, Chile",,,,2,1
2007-11-14T17:18:45.500Z,-31.6447,-69.6728,46,5.1,mb,110,94.2,,,us,usp000fsjd,"68 km NE of Antofagasta, Chile",,,,47,1
2007-11-14T16:36:37.440Z,-31.644,-69.833,29.7,4.6,mb,26,111.6,,1.1,us,usp000fsja,"69 km NNW of Antofagasta, Chile",,,,3,1
2007-11-14T16:24:57.510Z,-31.643,-71.219,44.9,4.3,mb,13,116.7,,0.82,us,usp000fsj9,"82 km S of Tocopilla, Chile",,12,,3,1
2007-11-14T16:19:35.030Z,-31.643,-69.523,27.2,4.8,mb,18,119.9,,1,us,usp000fsj8,"41 km NNW of Antofagasta, Chile",,,,3,1
2007-11-14T16:16:50.460Z,-31.6422,-72.0888,47.5,4.8,mb,45,93.4,,0.82,us,usp000fsj7,"49 km N of Antofagasta, Chile",,8.3,,13,1
2007-11-14T16:13:22.830Z,-31.642,-71.911,39.4,5,mb,36,94,,0.74,us,usp000fsj6,"56 km NNE of Antofagasta, Chile",,,,4,1
2007-11-14T16:04:50.630Z,-31.642,-71.681,43.8,5.3,mb,43,95.1,,0.81,us,usp000fsj3,"20 km SE of Tocopilla, Chile",,,,7,1
2007-11-14T16:03:02.510Z,-31.642,-71.436,24.8,5.2,mb,39,93.4,,0.87,us,usp000fsj1,"66 km NNW of Antofagasta, Chile",,,,5,1
2007-11-14T15:40:50.530Z,-31.642,-69.5,40,7.7,mwc,610,22.4,,1.11,us,usp000fshy,"36 km ESE of Tocopilla, Chile",,,,,1
2007-11-14T09:10:07.400Z,-31.64,-71.963,123,4.3,mb,26,54,,,us,usp000fsh2,"128 km ESE of Vallenar, Chile",,,,6,0
2007-11-11T22:50:20.700Z,-31.64,-71.664,98.1,4,mb,12,155,,,us,usp000fsd2,"21 km E of Chicureo Abajo, Chile",,,,1,0
2007-11-10T11:48:37.200Z,-31.639,-71.99,58.6,4.6,mb,13,152.4,,0.97,us,usp000fsag,"29 km SSW of Coyhaique, Chile",,17.4,,2,1
2007-11-09T02:38:40.800Z,-31.639,-71.214,39.9,4.2,md,7,235.5,,,us,usp000fs7j,"64 km NW of Santa Cruz, Chile",,,,,1
2007-11-07T15:06:16.580Z,-31.6388,-72.0069,74.5,5,mb,111,46.6,,0.78,us,usp000fs4h,"107 km ESE of Antofagasta, Chile",,,,55,0
2007-10-31T00:07:01.600Z,-31.638,-71.403,24,4.3,mb,27,131,,,us,usp000frn5,"71 km WSW of Ovalle, Chile",,,,3,1
2007-10-30T15:01:08.900Z,-31.636,-71.602,28.8,4.4,ml,21,120,,1.07,us,usp000frm7,"66 km W of Ovalle, Chile",,13.9,,,1
2007-10-30T14:07:52.050Z,-31.6357,-71.7132,10,4.1,m,19,118,,1.06,us,usp000frm6,"101 km WNW of Copiapó, Chile",,,,,1
2007-10-30T13:17:41.610Z,-31.6355,-71.4238,93,4.1,mb,6,198.6,,0.48,us,usp000frm4,"8 km N of Calana, Peru",,16,,1,0
2007-10-29T03:32:46.400Z,-31.635,-71.995,54.2,4,m,4,207.8,,,us,usp000frh0,"50 km N of Vallenar, Chile",,,,,1
2007-10-28T21:29:15.400Z,-31.634,-71.274,123,4.1,md,13,198.1,,,us,usp000frg9,"79 km NE of Los Andes, Chile",,,,,0
2007-10-25T15:02:27.070Z,-31.633,-71.849,43.3,4.8,mb,87,87.5,,0.89,us,usp000fr8e,"54 km WSW of Vallenar, Chile",,5.3,,42,1
2007-10-23T06:51:51.300Z,-31.6326,-71.6551,117.5,4.6,m,8,123.8,,,us,usp000fr3q,"95 km ESE of Antofagasta, Chile",,,,,0
2007-10-22T07:32:43.700Z,-31.632,-72.104,40.5,4.1,md,5,185.3,,,us,usp000fr21,"52 km SSW of Taltal, Chile",,,,,1
2007-10-21T05:16:19.300Z,-31.6317,-72.2056,36.6,4.4,mb,27,119.7,,,us,usp000fqzp,"23 km WSW of Coquimbo, Chile",,,,1,1
2007-10-11T19:50:46.300Z,-31.631,-71.891,47.7,4.2,md,11,184.2,,,us,usp000fqbd,"58 km SSW of Taltal, Chile",,,,,1
2007-10-11T12:34:30.500Z,-31.631,-71.738,31.4,4.3,ml,12,211.9,,,us,usp000fqas,"52 km WSW of Ovalle, Chile",,,,,1
2007-10-11T04:45:48.920Z,-31.63,-72.24,106.2,4.8,mb,63,110.1,,1.31,us,usp000fqa4,"86 km E of Vallenar, Chile",,,,23,0
2007-10-08T16:30:19.790Z,-31.63,-71.451,35,4.8,mb,73,113.9,,0.87,us,usp000fq4r,"39 km NNW of Viña del Mar, Chile",,,,14,1
2007-10-07T23:40:05.260Z,-31.6294,-69.7407,58.3,4,mb,12,151.6,,0.95,us,usp000fq30,"67 km WNW of Tocopilla, Chile",,16.2,,2,1
2007-10-04T00:03:23.200Z,-31.6292,-71.7026,43.4,4.4,mb,27,115.9,,,us,usp000fpu6,"56 km S of Copiapó, Chile",,,,3,1
